-0.028320,-0.047852,1.011353,-1.297710,0.320611,0.183206
-0.032593,-0.047607,1.009033,-1.358779,0.229008,0.152672
-0.033691,-0.047852,1.013794,-1.404580,0.061069,0.122137
-0.034912,-0.049683,1.010742,-1.496183,-0.137405,0.122137
-0.040405,-0.047607,1.010986,-1.297710,0.900763,0.183206
-0.034424,-0.047119,1.012207,-1.221374,1.877863,0.167939
-0.042847,-0.047363,1.009277,-1.297710,1.328244,0.259542
-0.033936,-0.045532,1.012207,-1.511450,-0.778626,0.106870
-0.040405,-0.046631,1.012451,-1.511450,-0.900763,0.122137
-0.040161,-0.048828,1.011719,-1.312977,1.190840,0.244275
-0.054565,-0.041992,1.007324,-0.961832,5.099236,0.442748
-0.042725,-0.047363,1.006714,-1.557252,-1.557252,0.045802
-0.038330,-0.046509,1.012451,-1.312977,0.931298,0.213740
-0.047852,-0.046143,1.010864,-1.465649,-0.534351,0.122137
-0.036377,-0.052612,1.011475,-1.526718,-1.206107,0.167939
