0.103027,0.027954,1.009277,-1.908397,-2.503817,-0.610687
0.097168,0.035034,1.013794,-1.419847,-1.099237,0.152672
0.085449,0.040039,1.003662,-1.251908,0.229008,0.091603
0.088989,0.038574,1.010132,-0.946565,-1.740458,-0.595420
0.054932,0.046753,0.983276,-1.755725,-0.061069,7.221374
0.056030,0.047607,1.004883,-2.687023,2.122137,4.229008
0.066528,0.038940,1.003052,-0.381679,-1.328244,-1.236641
0.096069,0.032959,1.013672,-2.305344,5.435114,-1.251908
0.096558,0.030640,1.033936,-3.435115,-2.824427,0.687023
0.067627,0.045776,1.006226,-3.435115,-5.664122,2.137405
0.088989,0.037720,1.004150,-2.946565,-0.717557,-1.022901
0.085571,0.039917,0.999512,-2.045802,-2.122137,0.549618
0.075317,0.070801,0.988647,0.366412,4.641222,-0.351145
0.026978,0.044556,0.992676,-0.717557,3.694656,1.847328
0.084229,0.029053,1.011841,-4.015267,-4.748092,0.244275
0.071655,0.039551,1.018921,-1.099237,-0.549618,-0.595420
0.069092,0.037231,1.002319,-1.312977,-1.160305,0.213740
0.068970,0.046631,1.007080,-2.091603,0.015267,0.732824
0.076782,0.039673,1.007690,-0.656489,1.297710,-0.198473
0.067383,0.038208,1.005981,-0.885496,-0.045802,0.412214
0.077271,0.041504,1.007690,-1.374046,0.061069,0.702290
0.077148,0.040771,1.005615,0.183206,1.114504,-0.106870
0.070801,0.047241,1.009155,-1.343511,0.091603,0.778626
-0.027222,0.067383,1.144531,17.938931,35.847328,5.938931
-0.093628,-0.157104,0.738037,-101.114502,34.167938,-0.137405
-0.044800,-0.106934,0.909302,140.198471,-56.946564,-1.251908
0.016968,0.041016,0.977417,25.694656,-2.580153,-6.427481
-0.041992,0.070801,1.004272,-3.419847,4.106870,-0.244275
-0.001099,0.070801,1.010376,1.969466,-9.083969,-2.366412
-0.004395,0.076294,1.002075,-2.030534,1.633588,0.717557
-0.006348,0.067993,1.005127,-0.442748,0.977099,-0.335878
-0.009155,0.063232,1.003662,-1.496183,-1.480916,-0.641221
-0.005005,0.072266,1.007690,-1.282443,0.351145,-0.015267
-0.008667,0.066284,1.010498,-1.389313,0.015267,0.320611
-0.015137,0.067627,1.008301,-1.862595,-0.183206,0.748092
-0.011719,0.065796,1.007324,-1.389313,0.335878,0.000000
-0.003662,0.070190,1.007690,-1.404580,0.198473,0.305344
-0.010986,0.069092,1.009155,-1.389313,0.702290,-0.152672
-0.006348,0.037720,1.003296,-2.900763,-5.053435,2.015267
-0.025024,0.056641,1.006104,-2.961832,0.045802,-2.091603
-0.009399,0.065308,1.006836,-1.221374,0.992366,-0.442748
-0.008179,0.051880,1.006470,-1.603053,-1.374046,0.946565
-0.000122,0.049927,1.009766,0.992366,2.580153,-1.206107
0.002075,0.051025,1.008423,-1.969466,-0.335878,0.854962
0.010498,0.050293,1.014648,-0.824427,0.412214,-0.473282
-0.000977,0.043701,1.011108,-1.893130,-0.992366,0.229008
0.000366,0.053467,1.007080,-1.374046,0.229008,0.167939
0.005249,0.051392,1.009155,-0.885496,-0.045802,-0.183206
0.001099,0.048340,1.009521,-0.213740,2.183206,1.068702
-0.022705,0.057495,1.002319,0.595420,4.213740,0.503817
-0.037842,0.038574,1.215698,-12.106871,-15.694656,-13.480916
-0.095581,-0.148438,0.687378,-161.114502,30.061069,-29.786259
-0.056152,-0.159424,0.734253,107.923668,-67.847328,18.015266
0.056030,-0.014282,1.219116,44.732826,13.847328,19.648855
0.004150,-0.012085,0.957031,-0.412214,-2.824427,1.755725
0.019775,-0.005005,0.993896,-5.816794,2.702290,-0.061069
-0.004150,0.000122,1.007935,-2.519084,-2.091603,-3.908397
-0.009155,0.007324,1.015625,-1.221374,3.251908,-0.519084
-0.016724,0.019775,1.021851,-2.870229,8.229008,-0.519084
-0.025879,0.028076,1.004639,0.931298,0.290076,-3.923664
-0.018677,0.000366,1.004395,-4.259542,1.679389,2.396947
0.016602,0.062012,1.025391,5.603054,-15.358779,-8.687023
-0.019287,0.031006,1.006592,-0.763359,4.519084,3.832061
-0.015015,0.022339,1.011475,3.190840,1.694656,0.091603
-0.039673,0.034424,1.005493,-1.435115,-0.488550,0.503817
-0.008179,0.031372,1.013306,-0.030534,-3.297710,2.381679
-0.041626,0.034790,1.009766,-2.259542,0.702290,-0.122137
-0.001221,0.038330,1.015503,2.229008,1.526718,-3.083969
-0.056763,0.026123,1.007324,-0.687023,2.290076,0.580153
-0.024048,0.031006,1.016968,2.793893,-2.305344,-0.366412
-0.038818,0.034424,1.010498,-0.290076,0.900763,0.625954
-0.029541,0.035156,1.009644,-1.725191,0.793893,0.412214
-0.031982,0.034912,1.011475,-1.160305,0.015267,0.000000
-0.030640,0.039062,1.012085,-0.732824,-1.022901,-0.229008
-0.035767,0.034912,1.010620,-2.122137,-0.305344,0.534351
-0.037720,0.033691,1.011108,-1.587786,-0.106870,0.290076
-0.029907,0.033691,1.011963,-1.679389,0.427481,0.427481
-0.033203,0.033081,1.010010,-1.038168,0.137405,-0.030534
-0.030151,0.036621,1.010376,-1.419847,0.305344,0.015267
-0.034424,0.035278,1.011353,0.305344,0.259542,-0.152672
-0.014771,0.030762,1.017578,2.870229,1.954198,-0.549618
-0.046753,0.060669,1.034180,4.656488,-0.946565,-2.427481
-0.132935,-0.105713,0.989258,-125.603050,1.236641,-23.343512
0.022949,-0.153564,0.736694,95.328247,-72.839691,-2.198473
0.072266,-0.029663,1.196655,25.099237,8.641221,23.633587
0.062988,-0.041138,0.989136,-4.122138,-1.435115,2.702290
-0.000122,-0.030151,1.009644,-12.977099,24.366413,1.679389
-0.074097,-0.029541,1.018066,5.465649,-2.183206,-1.572519
-0.037720,-0.028076,1.023560,-0.732824,-9.282443,-2.381679
-0.065674,-0.013794,0.999634,-2.030534,-2.000000,2.610687
0.010498,-0.046143,1.047119,-4.305344,-5.572519,-0.732824
-0.062744,-0.020630,1.018066,1.862595,-2.809160,-0.091603
-0.072632,-0.012451,1.005493,7.328244,0.458015,1.587786
-0.068726,0.001221,1.006470,-2.076336,0.931298,-0.106870
-0.066528,0.017578,1.010864,2.213740,0.335878,-0.442748
-0.070312,0.013672,1.005371,-1.984733,-2.503817,-0.809160
-0.090576,0.026123,0.994263,-1.114504,-1.251908,1.801527
-0.140381,0.050537,0.991577,-1.786260,-5.511450,1.343511
-0.073853,0.039917,1.012817,-2.183206,-0.580153,2.259542
-0.075073,0.036499,1.003784,-1.389313,0.656489,0.183206
